Id,Manufacturer,Model,Prod. year,Color,Engine volume,Mileage,Price
8393,HYUNDAI,Santa FE,2015,Black,2.0,63323.0,51373
8395,HYUNDAI,Genesis,2011,White,3.8,114021.0,16766
8396,SSANGYONG,Actyon,2017,Brown,1.6,25758.0,40634
8398,HYUNDAI,Santa FE,2013,White,2.0,45881.0,28391
8401,HYUNDAI,Elantra,2016,Black,1.8,83106.0,220
8402,HYUNDAI,Sonata,2014,White,2.0,185302.0,13799
8404,HYUNDAI,Genesis,2010,Grey,3.3,238558.0,23828
8405,TOYOTA,Aqua,2014,Black,1.5,111000.0,50
8406,HONDA,Civic,2018,Red,1.5,8520.0,62493
8407,HYUNDAI,Elantra,2015,Silver,1.8,64000.0,70
8408,LEXUS,CT 200h,2012,Carnelian red,1.8,95000.0,21326
8409,SUBARU,Forester,2003,Black,2.0,174000.0,7840
8410,TOYOTA,Prius,2011,Golden,1.8,287100.0,11604
8412,HYUNDAI,Elantra,2012,Grey,1.6,115471.0,16618
8413,TOYOTA,Prius,2009,White,1.5,142426.0,1882
8416,TOYOTA,Prius,2009,Brown,1.5,237872.0,11290
8417,HYUNDAI,H1,2013,Black,2.5,69315.0,22433
8418,HYUNDAI,Elantra,2017,White,2.0,21246.0,549
8419,HONDA,Civic,2017,Grey,2.0,16000.0,54349
8421,MERCEDES-BENZ,ML 350,2011,Black,3.5,220323.0,157
8427,FORD,Transit,2006,White,2.2,1500000.0,13172
8429,TOYOTA,Camry,2006,Black,2.4,184000.0,15681
8430,CHEVROLET,Volt,2014,Black,1.4,138491.0,549
8431,HYUNDAI,Sonata,2016,Silver,2.0,258942.0,15681
8433,FORD,Fusion,2013,White,2.5,83718.0,12858
8434,TOYOTA,Prius C,2012,White,1.5,132462.0,15367
8435,VOLKSWAGEN,Jetta,2015,Grey,1.8,71777.0,17876
8436,VOLKSWAGEN,Jetta,2015,Red,1.8,39000.0,22580
8437,HYUNDAI,Santa FE,2018,White,2.2,5964.0,96071
8438,CHEVROLET,Cruze,2011,Grey,2.0,52715.0,9261
8439,FORD,Fusion,2018,Silver,2.0,39000.0,39829
8441,HYUNDAI,Sonata,2017,Orange,2.0,319682.0,11604
8442,VOLKSWAGEN,Passat,2014,Grey,1.8,197600.0,17249
8445,HYUNDAI,Tucson,2015,Grey,2.0,108505.0,31248
8446,BMW,X5,2011,Black,3.0,117194.0,6586
8449,KIA,Optima,2012,White,2.0,55521.0,14113
8450,TOYOTA,Prius,2007,Silver,1.5,107248.0,11133
8451,HYUNDAI,Elantra,2018,White,1.6,35643.0,36426
8452,TOYOTA,Camry,2018,White,2.5,35058.0,18817
8456,SUBARU,Forester,2014,White,2.0,110098.0,314
8458,FORD,Fusion,2012,Silver,2.5,137103.0,18503
8459,TOYOTA,Camry,2018,White,2.5,60915.0,251
8460,HYUNDAI,Elantra,2013,Black,1.8,157859.0,314
8461,LEXUS,GX 460,2015,Black,4.6,102907.0,706
8464,HONDA,Insight,2012,Silver,1.3,0.0,94
8465,MERCEDES-BENZ,E 350,2016,Black,3.5,73190.0,470
8468,OPEL,Astra,2000,White,1.6,0.0,4300
8469,TOYOTA,Prius,2011,White,1.8,137000.0,19601
8471,FORD,Escape,2009,Black,2.5,143000.0,17562
8473,CHEVROLET,Orlando,2012,Silver,2.0,222303.0,14959
8474,HYUNDAI,Sonata,2012,Black,2.4,226814.0,282
8478,CHEVROLET,Cruze,2018,Black,1.4,0.0,13956
8481,TOYOTA,Prius,2016,White,1.8,130000.0,31361
8482,HYUNDAI,Elantra,2014,Beige,1.8,105600.0,16935
8483,TOYOTA,Prius,2008,Silver,1.5,95500.0,11604
8484,TOYOTA,Camry,2009,White,2.4,0.0,13485
8485,HYUNDAI,Sonata,2015,Orange,2.0,530660.0,9252
8486,HONDA,FIT,2006,White,1.3,11111111.0,40
8488,TOYOTA,Aqua,2015,White,1.5,69000.0,19579
8490,HYUNDAI,Tucson,2011,Black,2.0,68047.0,27591
8492,LEXUS,RX 450,2016,Grey,3.5,0.0,34811
8493,HYUNDAI,H1,2014,Yellow,2.5,169109.0,35902
8498,HYUNDAI,Santa FE,2016,White,2.0,185011.0,34406
8499,HYUNDAI,Elantra,2014,Silver,1.6,140765.0,16480
8501,MERCEDES-BENZ,E 350,2016,Grey,3.5,77205.0,1568
8503,SSANGYONG,Actyon,2016,White,1.6,13530.0,25089
8505,TOYOTA,Camry,2015,White,2.5,108000.0,32145
8506,TOYOTA,Aqua,2012,Black,1.5,123000.0,10036
8508,MERCEDES-BENZ,E 350,2014,White,3.5,142400.0,48610
8509,TOYOTA,Prius,2010,White,1.8,159382.0,3293
8510,HYUNDAI,Santa FE,2014,White,2.0,39138.0,28225
8511,SSANGYONG,Actyon,2011,White,2.0,149720.0,15483
8512,HONDA,FIT,2014,Silver,1.5,136000.0,10349
8513,TOYOTA,Prius,2013,Silver,1.5,0.0,31
8514,MERCEDES-BENZ,E 350,2011,White,3.0,273186.0,7997
8517,HYUNDAI,Sonata,2014,Orange,2.0,565573.0,8467
8521,HYUNDAI,Santa FE,2015,White,2.0,93555.0,49798
8522,FORD,Transit,1998,Blue,2.5,111111.0,18817
8523,HYUNDAI,Santa FE,2016,White,2.0,49515.0,51965
8524,HONDA,Civic,1996,Green,1.6,3445.0,627
8528,TOYOTA,Prius,2008,Silver,1.5,166800.0,13172
8530,BMW,X5,2012,Black,3.0,70994.0,31047
8531,HYUNDAI,H1,2011,Silver,2.5,72302.0,24004
8532,LEXUS,CT 200h,2012,White,1.8,174106.0,1490
8533,HYUNDAI,Santa FE,2011,Silver,2.2,126799.0,24327
8535,HONDA,Civic,2015,Silver,1.8,100658.0,30891
8540,VOLKSWAGEN,Passat,2012,Silver,2.5,180000.0,18503
8542,TOYOTA,Prius,2008,White,1.5,0.0,10349
8543,TOYOTA,RAV 4,1996,Blue,2.0,0.0,4704
8545,HYUNDAI,Sonata,2017,Black,2.0,68009.0,50341
8547,HYUNDAI,Tucson,2019,Grey,2.0,66500.0,49864
8548,VOLKSWAGEN,Passat,2000,Silver,1.9,314000.0,6272
8549,SSANGYONG,Actyon,2017,White,1.6,67856.0,42171
8550,HYUNDAI,H1,2016,Grey,2.5,94000.0,39559
8552,HYUNDAI,H1,2014,Silver,2.5,107483.0,32744
8553,TOYOTA,RAV 4,2016,Carnelian red,2.5,78000.0,43278
8556,MERCEDES-BENZ,E 350,2013,Grey,3.5,107800.0,5802
8557,HYUNDAI,Elantra,2011,Black,1.6,51211.0,11604
8559,BMW,X5,2002,White,3.0,260000.0,6899
8560,TOYOTA,Camry,2018,Blue,2.4,14000.0,62722
8562,TOYOTA,Prius,2017,Silver,1.8,95350.0,29166
8563,SSANGYONG,Actyon,2016,Red,1.6,35163.0,40092
8565,HYUNDAI,Elantra,2012,Grey,1.6,155964.0,20005
8566,TOYOTA,Highlander,2013,Pink,3.5,62102.0,52687
8567,VOLKSWAGEN,Passat,2002,Grey,2.8,256000.0,6586
8569,LEXUS,RX 450,2010,Silver,3.5,382746.0,314
8570,HONDA,FIT,2016,Blue,1.3,109839.0,14831
8571,HYUNDAI,Sonata,2016,White,2.0,88900.0,23436
8572,TOYOTA,Camry,2012,Green,2.5,156800.0,20385
8576,TOYOTA,Prius,2012,Grey,1.8,112000.0,18189
8580,TOYOTA,Prius,2008,Green,1.5,244800.0,12231
8581,HONDA,Insight,2011,Beige,1.3,246574.0,14740
8582,SSANGYONG,REXTON,2013,White,2.0,69415.0,42692
8583,HYUNDAI,Elantra,2014,Black,2.0,46000.0,15053
8584,TOYOTA,Prius,2011,White,1.8,0.0,17900
8585,MERCEDES-BENZ,E 350,2013,Black,3.5,237158.0,157
8586,MERCEDES-BENZ,E 350,2011,Black,3.5,223472.0,125
8588,FORD,Fusion,2016,Grey,2.0,145910.0,862
8589,NISSAN,Juke,2015,Black,1.6,111402.0,5018
8593,TOYOTA,Prius,2015,White,1.5,125000.0,21012
8596,TOYOTA,Camry,2014,Grey,2.5,97000.0,23521
8597,TOYOTA,Prius,2017,White,1.8,47672.0,1882
8598,HONDA,Civic,2008,Blue,1.3,116000.0,9408
8602,FORD,Escape,2010,Grey,2.5,174926.0,862
8603,TOYOTA,Camry,2013,Silver,2.5,232032.0,392
8605,VOLKSWAGEN,Jetta,2013,Grey,2.5,89600.0,14113
8606,FORD,Fusion,2015,Grey,2.0,147885.0,5645
8608,HONDA,FIT,2016,Black,1.5,35934.0,45872
8610,LEXUS,GX 470,2013,Black,4.6,154115.0,1490
8611,HYUNDAI,Elantra,2014,Silver,1.8,104000.0,70
8612,HYUNDAI,Elantra,2011,White,1.6,52274.0,13808
8614,OPEL,Astra,1998,Blue,1.6,160000.0,7213
8615,HYUNDAI,Santa FE,2011,Grey,2.0,166401.0,21953
8622,TOYOTA,Camry,2018,Black,2.5,127515.0,9722
8623,KIA,Optima,2012,Black,2.4,148000.0,14740
8625,CHEVROLET,Cruze,2011,White,1.8,108000.0,15053
8626,CHEVROLET,Captiva,2008,Black,2.0,48939.0,6115
8628,FORD,Escape,2010,Grey,2.5,174926.0,862
8629,HYUNDAI,Santa FE,2019,Brown,2.2,29816.0,123330
8631,FORD,Fusion,2013,Grey,2.0,174619.0,282
8632,HYUNDAI,Sonata,2014,Silver,2.4,59744.0,5175
8637,HYUNDAI,Tucson,2012,Silver,2.0,125000.0,25889
8639,CHEVROLET,Captiva,2015,Silver,2.2,68000.0,23389
8644,LEXUS,GX 470,2015,Silver,4.6,273493.0,69935
8646,FORD,Escape,2009,White,2.5,193614.0,220
8647,TOYOTA,Prius,2013,White,1.8,89000.0,21326
8652,HYUNDAI,Santa FE,2012,Black,2.2,187274.0,25810
8653,HYUNDAI,Sonata,2015,White,2.0,25787.0,40926
8654,TOYOTA,Highlander,2008,Silver,3.3,0.0,314
8655,CHEVROLET,Cruze,2013,Blue,1.8,145000.0,8467
8657,TOYOTA,Prius,2011,Blue,1.8,230939.0,282
8659,BMW,X5,2012,Black,3.0,229966.0,14583
8660,HYUNDAI,Santa FE,2016,Grey,2.2,111648.0,58579
8661,TOYOTA,Prius,2010,Golden,1.8,131000.0,12858
8663,TOYOTA,Prius,2012,White,1.8,181000.0,19757
8664,HYUNDAI,Santa FE,2016,Black,2.0,121902.0,50037
8667,HYUNDAI,Elantra,2010,Silver,1.6,101387.0,14834
8668,NISSAN,Juke,2013,Black,1.6,312118.0,7213
8669,HYUNDAI,Elantra,2015,White,1.6,135378.0,16621
8670,HYUNDAI,Elantra,2012,White,1.6,119595.0,13495
8671,TOYOTA,Camry,2013,Silver,2.5,126000.0,23207
8673,LEXUS,CT 200h,2015,White,1.8,94949.0,16935
8675,HYUNDAI,Sonata,2016,Orange,2.0,450383.0,13172
8676,HYUNDAI,Elantra,2015,Red,1.8,75000.0,29323
8677,TOYOTA,Camry,2015,Grey,2.5,122758.0,627
8678,SSANGYONG,Actyon,2017,Blue,1.6,87764.0,37984
8680,CHEVROLET,Cruze,2011,Silver,1.8,0.0,8781
8681,TOYOTA,Camry,2012,White,2.5,159379.0,3136
8682,TOYOTA,Highlander,2008,White,3.3,226094.0,941
8685,HYUNDAI,Sonata,2015,White,2.4,122000.0,21953
8687,FORD,Fusion,2014,Black,1.5,126688.0,13172
8688,HYUNDAI,Tucson,2017,Grey,2.0,91478.0,45210
8689,SUBARU,Forester,2002,White,2.0,190000.0,9408
8691,TOYOTA,Prius,2009,White,1.5,173213.0,6586
8693,TOYOTA,Aqua,2014,Silver,1.5,136700.0,10349
8694,KIA,Optima,2015,Black,2.4,79000.0,22580
8698,HYUNDAI,Sonata,2014,Silver,2.0,336971.0,11604
8699,CHEVROLET,Cruze,2017,Silver,1.4,37474.0,23834
8700,TOYOTA,Camry,2017,Black,2.5,52000.0,39201
8702,TOYOTA,Camry,2012,Silver,2.5,149000.0,12388
8705,CHEVROLET,Volt,2014,Black,1.4,133195.0,862
8707,TOYOTA,RAV 4,2013,Grey,2.5,68000.0,37633
8708,TOYOTA,Prius,2010,Red,1.8,0.0,14740
8709,TOYOTA,Camry,2007,Blue,2.4,165000.0,16308
8712,TOYOTA,Prius,2010,Silver,1.8,85000.0,15994
8713,HONDA,FIT,2003,Black,1.3,0.0,5802
8715,TOYOTA,Highlander,2010,White,3.3,264877.0,4861
8719,TOYOTA,Prius,2010,Red,1.8,304000.0,12074
8723,HYUNDAI,Elantra,2014,White,1.8,150000.0,13700
8724,TOYOTA,Camry,2013,White,2.5,124912.0,3763
8727,HYUNDAI,Santa FE,2014,Black,2.0,151000.0,40976
8728,BMW,X5,2011,Grey,3.0,170043.0,6272
8729,HONDA,FIT,2012,White,1.3,67000.0,8154
8730,HYUNDAI,Tucson,2016,White,1.6,27000.0,49237
8733,BMW,X5,2012,White,3.0,103458.0,8154
8735,TOYOTA,Highlander,2011,Black,3.5,342622.0,1568
8738,HONDA,Civic,1995,Silver,1.3,2000.0,2700
8742,TOYOTA,Prius,2010,White,1.8,228661.0,549
8745,KIA,Optima,2012,Grey,2.4,126994.0,19757
8746,CHEVROLET,Orlando,2013,Black,2.0,71340.0,10032
8747,MERCEDES-BENZ,ML 350,2008,Silver,3.0,213998.0,282
8748,SSANGYONG,REXTON,2011,Silver,2.0,247713.0,18240
8750,TOYOTA,Camry,2018,Blue,2.5,80568.0,470
8753,HYUNDAI,Santa FE,2018,White,2.0,49396.0,55230
8754,TOYOTA,Camry,2011,White,2.5,153410.0,1333
8756,CHEVROLET,Volt,2017,White,1.5,123206.0,4077
8757,HYUNDAI,Sonata,2015,Silver,2.0,343047.0,10663
8758,HYUNDAI,Sonata,2014,Grey,2.4,76566.0,12544
8761,MERCEDES-BENZ,E 350,2011,Silver,3.5,132630.0,314
8763,CHEVROLET,Cruze,2014,Blue,2.0,66226.0,14426
8766,BMW,X5,2011,White,3.0,196330.0,188
8768,TOYOTA,Camry,2012,Golden,2.5,138000.0,19130
8769,HYUNDAI,Tucson,2017,White,2.0,98847.0,43880
8770,TOYOTA,Aqua,2014,Black,1.5,114000.0,10349
8774,HONDA,Insight,2012,Silver,1.3,0.0,94
8775,TOYOTA,Camry,2013,Black,2.5,493571.0,392
8777,MERCEDES-BENZ,E 350,2010,Black,3.5,239224.0,862
8778,HYUNDAI,Elantra,2014,White,1.8,110685.0,3763
8783,BMW,X5,2005,Black,4.4,195000.0,19080
8787,TOYOTA,Aqua,2012,Silver,1.5,78000.0,10506
8788,NISSAN,Juke,2015,White,1.6,49000.0,24148
8789,LEXUS,RX 450,2010,Silver,3.5,166000.0,47038
8790,LEXUS,RX 450,2013,Black,3.5,361603.0,941
8791,HYUNDAI,Santa FE,2012,Brown,2.4,100000.0,130
8798,TOYOTA,Prius,2008,Grey,1.5,248000.0,13799
8799,HONDA,FIT,2008,Black,1.3,155000.0,10663
8800,KIA,Optima,2012,Silver,2.4,111000.0,16621
8801,HONDA,Civic,2012,Silver,1.5,272189.0,627
8804,VOLKSWAGEN,Passat,2013,Silver,2.0,125210.0,23521
8806,TOYOTA,Prius,2011,Red,1.8,175000.0,17249
8808,TOYOTA,Prius,2010,Black,1.8,191000.0,15994
8809,FORD,Transit,1997,White,2.5,400000.0,7840
8811,HYUNDAI,Elantra,2017,Black,1.6,25635.0,1019
8812,HYUNDAI,Santa FE,2011,White,2.0,177194.0,24327
8813,TOYOTA,Highlander,2008,Grey,3.3,277405.0,627
8814,HYUNDAI,Elantra,2012,Black,1.8,192357.0,941
8815,MERCEDES-BENZ,E 350,2006,Carnelian red,3.5,200000.0,35000
8816,TOYOTA,Prius,2014,White,1.8,150000.0,23521
8817,HYUNDAI,Santa FE,2014,Blue,2.0,122904.0,45436
8820,HYUNDAI,Elantra,2012,White,1.6,107523.0,20266
8821,HYUNDAI,Santa FE,2015,White,2.0,155797.0,48697
8822,HYUNDAI,Sonata,2016,Silver,2.0,295509.0,15681
8823,TOYOTA,Prius,2010,Grey,1.8,190000.0,18817
8825,HYUNDAI,Santa FE,2016,Blue,2.0,59515.0,51965
8827,HYUNDAI,Sonata,2012,Silver,2.4,238139.0,941
8828,TOYOTA,Camry,2013,White,2.5,124912.0,3763
8829,SSANGYONG,Actyon,2017,Blue,1.6,42763.0,46518
8830,TOYOTA,Camry,2013,Black,2.5,190549.0,5018
8832,TOYOTA,RAV 4,2016,Grey,2.5,27000.0,40142
8833,HYUNDAI,Elantra,2013,White,1.8,142786.0,4234
8835,SSANGYONG,Actyon,2016,Blue,1.6,54496.0,43868
8836,SUBARU,Forester,2010,Grey,2.5,140000.0,13799
8837,HYUNDAI,H1,2016,Silver,2.5,48800.0,42218
8838,FORD,Fusion,2014,White,2.0,124493.0,314
8841,LEXUS,CT 200h,2014,Red,1.8,132563.0,11447
8843,HONDA,Civic,2018,Silver,1.5,1036.0,73131
8844,HYUNDAI,Santa FE,2010,Grey,2.0,230314.0,15900
8845,HYUNDAI,Elantra,2011,Black,1.8,172502.0,627
8846,BMW,X5,2013,Black,3.0,137802.0,1019
8847,HYUNDAI,Santa FE,2017,Blue,2.2,21037.0,44846
8848,TOYOTA,Prius,2015,Black,1.8,22720.0,19130
8849,TOYOTA,Prius,2013,White,1.8,105328.0,706
8850,HYUNDAI,Sonata,2016,White,2.0,268872.0,16308
8851,FORD,Fusion,2010,White,2.5,22560.0,15000
8852,MERCEDES-BENZ,E 350,2014,Grey,3.5,146395.0,1882
8853,TOYOTA,Highlander,2018,White,3.5,47002.0,26971
8854,TOYOTA,Prius,2011,White,1.8,130000.0,17249
8855,HONDA,FIT,2002,Silver,1.5,157000.0,25
8857,TOYOTA,Prius,2006,Silver,1.5,135000.0,10976
8858,FORD,Transit,1991,White,2.5,11111111.0,5500
8859,CHEVROLET,Cruze,2016,Black,1.4,87973.0,2587
8860,TOYOTA,Aqua,2012,White,1.5,59200.0,25274
8861,OPEL,Astra,1998,Carnelian red,1.6,30000.0,5331
8862,SSANGYONG,Actyon,2017,White,1.6,33575.0,45633
8865,HYUNDAI,Tucson,2016,Silver,2.0,117470.0,33575
8867,VOLKSWAGEN,Passat,2014,Black,1.8,67000.0,14426
8868,HONDA,FIT,2004,Silver,1.3,160000.0,6899
8869,TOYOTA,Prius,2008,White,1.5,184000.0,10976
8870,HYUNDAI,Santa FE,2016,Black,2.0,142037.0,49723
8871,SSANGYONG,REXTON,2015,White,2.0,118366.0,47076
8872,TOYOTA,Camry,2015,Black,3.5,117451.0,9722
8873,FORD,Escape,2010,Black,2.5,85000.0,19444
8878,TOYOTA,Camry,2012,White,2.5,178700.0,12100
8879,HYUNDAI,Elantra,2015,Black,1.8,115507.0,4077
8881,HYUNDAI,Sonata,2017,Black,2.4,54990.0,549
8883,TOYOTA,Camry,2014,Grey,2.5,107000.0,12544
8885,HYUNDAI,Sonata,2011,Silver,2.0,82328.0,7056
8886,TOYOTA,Prius,2012,White,1.8,418667.0,314
8888,MERCEDES-BENZ,E 350,2008,Black,3.5,494317.0,4547
8890,CHEVROLET,Cruze,2014,White,1.4,149875.0,13877
8892,TOYOTA,Prius,2013,White,1.8,170000.0,21326
8893,TOYOTA,Highlander,2012,Black,3.5,140966.0,23521
8894,MERCEDES-BENZ,E 350,2013,Grey,3.5,107800.0,5802
8895,TOYOTA,Camry,2013,White,2.5,225510.0,314
8896,HONDA,Insight,2011,Grey,1.3,216858.0,251
8897,HYUNDAI,H1,2005,White,2.4,240000.0,9500
8898,OPEL,Astra,1998,Black,1.6,150000.0,8500
8899,HONDA,FIT,2015,Silver,1.3,138520.0,7279
8900,HYUNDAI,H1,2009,Yellow,2.5,56552.0,11760
8901,TOYOTA,Prius,2007,Grey,1.5,120000.0,11290
8902,SSANGYONG,REXTON,2011,Black,2.7,129793.0,29122
8903,HYUNDAI,Sonata,2016,Silver,2.0,279787.0,11290
8904,TOYOTA,Prius,2012,White,1.8,435560.0,627
8906,HYUNDAI,Elantra,2014,Black,1.6,85746.0,27654
8907,LEXUS,GX 470,2011,White,4.6,202048.0,392
8908,TOYOTA,Camry,2014,Blue,2.5,26900.0,26657
8909,FORD,Transit,2003,Blue,2.0,190000.0,8154
8911,HYUNDAI,Santa FE,2014,White,2.2,56809.0,40387
8913,TOYOTA,Prius,2015,White,1.8,186000.0,20385
8914,HYUNDAI,H1,2018,Yellow,2.5,20930.0,66197
8915,HYUNDAI,Sonata,2015,Red,2.0,145744.0,15060
8920,TOYOTA,Camry,2014,Black,2.5,179381.0,11133
8922,TOYOTA,Prius,2018,White,1.8,12416.0,15210
8923,FORD,Fusion,2013,White,2.0,339920.0,157
8924,HYUNDAI,H1,2016,Black,2.5,145631.0,43655
8925,TOYOTA,Camry,2013,Black,2.5,190549.0,5018
8928,TOYOTA,Prius C,2012,Red,1.5,75000.0,17245
8930,MERCEDES-BENZ,ML 350,2013,Grey,3.0,110000.0,58018
8931,TOYOTA,Prius C,2013,White,1.5,135000.0,14113
8932,VOLKSWAGEN,Jetta,2019,Silver,2.0,6565.0,17562
8933,TOYOTA,Aqua,2012,White,1.5,1000.0,10663
8934,FORD,Fusion,2013,Grey,2.0,174619.0,1646
8935,TOYOTA,Highlander,2009,Blue,3.3,420550.0,12074
8937,HYUNDAI,Sonata,2010,Silver,2.0,193486.0,13626
8940,HYUNDAI,Tucson,2016,White,1.7,90924.0,44213
8941,NISSAN,Juke,2013,Black,1.6,108222.0,7527
8943,HYUNDAI,Elantra,2014,Beige,1.8,78222.0,15367
8944,SUBARU,Forester,2016,Black,2.5,53000.0,22580
8945,CHEVROLET,Cruze,2018,White,1.4,6000.0,23521
8947,FORD,Fusion,2014,Blue,2.0,122000.0,23521
8948,MERCEDES-BENZ,ML 350,2008,Black,3.5,366869.0,3763
8952,HYUNDAI,Sonata,2015,Orange,2.0,445734.0,9252
8954,HYUNDAI,Sonata,2016,Silver,2.0,201876.0,15681
8955,KIA,Optima,2016,Silver,2.0,65089.0,15053
8956,TOYOTA,Camry,2008,Golden,2.4,141877.0,17876
8958,HONDA,Civic,2017,Grey,2.0,48291.0,47531
8959,HYUNDAI,Santa FE,2016,Black,2.0,135264.0,43548
8960,HYUNDAI,Sonata,2016,Silver,2.0,261167.0,15681
8961,TOYOTA,Prius C,2014,Silver,1.5,96000.0,16621
8962,TOYOTA,Aqua,2012,Yellow,1.5,101800.0,18726
8964,NISSAN,Juke,2015,Black,1.6,85944.0,392
8965,HYUNDAI,Sonata,2013,Grey,2.0,162000.0,16443
8966,HYUNDAI,Sonata,2015,Silver,2.4,187909.0,3136
8970,SSANGYONG,REXTON,2011,Silver,2.0,119000.0,24029
8971,LEXUS,RX 450,2014,White,3.5,68800.0,65858
8972,HONDA,FIT,2013,White,1.3,17150.0,32945
8973,HYUNDAI,Sonata,2011,Black,2.0,138111.0,15035
8976,HYUNDAI,Santa FE,2016,Blue,2.0,140633.0,45138
8981,HYUNDAI,Sonata,2016,Black,2.0,78196.0,43545
8983,HONDA,FIT,2012,White,1.5,160000.0,17249
8985,TOYOTA,Prius,2011,Grey,1.8,102000.0,16621
8989,TOYOTA,Camry,2006,Grey,2.4,18600.0,18189
8990,TOYOTA,Camry,2013,Golden,2.5,16960.0,23521
8992,BMW,X5,2011,White,3.0,270326.0,1568
8993,TOYOTA,Prius C,2015,Red,1.5,75200.0,3
8994,TOYOTA,Prius,2015,White,1.8,132000.0,17562
8996,TOYOTA,Camry,2007,Silver,2.4,167435.0,17876
8997,MERCEDES-BENZ,ML 350,2012,White,3.0,271701.0,26657
8998,HYUNDAI,H1,2012,Silver,2.5,63308.0,29163
8999,CHEVROLET,Cruze,2014,Silver,2.0,77192.0,15577
9000,HYUNDAI,Elantra,2007,Silver,1.6,140900.0,8515
9001,FORD,Escape,2008,Green,2.5,175000.0,18189
9003,MERCEDES-BENZ,E 350,2008,Black,3.0,175614.0,2430
9004,TOYOTA,Prius C,2014,Silver,1.5,196800.0,4547
9005,BMW,X5,2008,Black,3.0,125000.0,25716
9006,KIA,Optima,2014,White,2.0,38305.0,16621
9007,TOYOTA,Prius,2013,Grey,1.8,70042.0,23207
9008,HYUNDAI,Sonata,2017,Orange,2.0,269689.0,11604
9011,HYUNDAI,Elantra,2014,White,1.6,90823.0,28830
9012,TOYOTA,Camry,2012,White,2.5,125678.0,25089
9014,CHEVROLET,Lacetti,2010,Red,1.6,111897.0,12281
9016,TOYOTA,Prius,2010,Black,1.8,315000.0,8781
9020,TOYOTA,Prius C,2012,White,1.5,91753.0,18503
9021,TOYOTA,Highlander,2010,White,3.3,264877.0,4861
9022,HYUNDAI,Tucson,2016,White,2.0,57000.0,47810
9024,TOYOTA,Prius C,2014,White,1.5,113000.0,16621
9025,TOYOTA,Prius,2011,Silver,1.8,121000.0,16481
9029,TOYOTA,Aqua,2012,Blue,2.0,78200.0,18422
9030,MERCEDES-BENZ,ML 350,2011,Black,3.0,0.0,2666
9033,TOYOTA,Prius,2010,White,1.8,73402.0,706
9034,TOYOTA,Prius,2014,Silver,1.8,152000.0,23521
9037,TOYOTA,Camry,2012,Golden,2.4,72000.0,18817
9038,HYUNDAI,Elantra,2010,Silver,1.6,115783.0,13658
9039,TOYOTA,Aqua,2013,White,1.5,69000.0,24239
9041,TOYOTA,Prius,2007,White,1.5,285000.0,10976
9042,FORD,Transit,1999,Blue,2.5,137000.0,10976
9043,HYUNDAI,H1,2011,White,2.5,61805.0,19296
9045,HYUNDAI,Sonata,2017,White,2.0,31143.0,14113
9046,FORD,Fusion,2013,Black,2.0,215965.0,157
9047,VOLKSWAGEN,Passat,2013,Silver,2.5,153000.0,16621
9048,HONDA,FIT,2014,Blue,1.3,35479.0,16107
9049,CHEVROLET,Captiva,2007,White,2.0,48563.0,5645
9050,HYUNDAI,H1,2017,Grey,2.5,83138.0,46251
9053,SUBARU,Forester,2014,Black,2.5,140000.0,18503
9054,HYUNDAI,Elantra,2011,Grey,1.6,157421.0,20005
9055,HYUNDAI,H1,2014,Silver,2.5,139328.0,31317
9056,HYUNDAI,Elantra,2015,Silver,1.6,107899.0,26180
9061,KIA,Optima,2014,Silver,2.4,99000.0,17000
9062,HYUNDAI,H1,2010,Black,2.5,49140.0,15367
9065,HONDA,FIT,2004,Silver,1.3,150000.0,7527
9066,HYUNDAI,Sonata,2013,White,2.0,206088.0,14166
9068,HYUNDAI,Elantra,2012,Silver,1.6,108900.0,20209
9069,HYUNDAI,Santa FE,2013,Grey,2.0,166476.0,38894
9070,HYUNDAI,Sonata,2010,Grey,2.0,350070.0,7840
9072,TOYOTA,Prius,2008,Sky blue,1.5,100914.0,10976
9073,TOYOTA,Camry,2012,Black,2.5,12300.0,21953
9074,TOYOTA,Camry,2014,Grey,2.5,105600.0,22266
9082,LEXUS,GX 460,2010,Black,4.6,260771.0,941
9083,HONDA,Insight,2013,Green,1.3,44000.0,14113
9084,TOYOTA,Camry,2012,White,2.5,320000.0,20385
9086,TOYOTA,Camry,2014,Black,2.5,398069.0,1098
9087,HYUNDAI,Sonata,2014,Silver,2.0,493905.0,9938
9088,MERCEDES-BENZ,E 350,2011,Black,3.5,226251.0,1568
9089,HONDA,Insight,2010,Silver,1.3,189571.0,706
9091,HYUNDAI,Sonata,2016,Orange,2.0,410137.0,13172
9092,MERCEDES-BENZ,ML 350,2007,Silver,3.5,246400.0,12544
9093,HYUNDAI,H1,2014,Black,2.5,273500.0,25763
9094,VOLKSWAGEN,Passat,2012,Grey,2.0,97070.0,11290
9096,HYUNDAI,Sonata,2015,Orange,2.0,603446.0,9252
9099,LEXUS,RX 450,2013,Black,3.5,0.0,36065
9104,TOYOTA,Camry,2009,Silver,2.4,251200.0,21012
9105,HYUNDAI,Tucson,2010,White,2.0,221000.0,23138
9107,HYUNDAI,Elantra,2016,Silver,1.6,74909.0,27504
9108,MERCEDES-BENZ,E 350,2014,White,3.5,184467.0,941
9110,TOYOTA,Camry,2013,White,2.5,234218.0,6429
